type,timestamp,positions
CONTROL,3853647.8899768554,"[0.0, 0.110234, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3873716.1160097457,"[0.0, 0.112196, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3893785.392981954,"[0.0, 0.11416, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3913852.688972838,"[0.0, 0.116127, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3933920.995972585,"[0.0, 0.118097, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3953988.2029639557,"[0.0, 0.120068, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3974066.380003933,"[0.0, 0.12204, 0.5, 0.0, 0.0, 0.5]"
CONTROL,3994137.566012796,"[0.0, 0.124013, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4014217.6530207507,"[0.0, 0.125987, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4034315.2689747512,"[0.0, 0.12796, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4054390.5759695917,"[0.0, 0.129932, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4074465.9730116837,"[0.0, 0.131903, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4094548.749970272,"[0.0, 0.133873, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4114631.4259967767,"[0.0, 0.13584, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4134726.532967761,"[0.0, 0.137804, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4154811.0200092196,"[0.0, 0.139766, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4174890.3460102156,"[0.0, 0.141723, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4194964.872964192,"[0.0, 0.143677, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4215038.599970285,"[0.0, 0.145626, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4235108.485969249,"[0.0, 0.147569, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4255176.962993573,"[0.0, 0.149507, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4275243.350013625,"[0.0, 0.151439, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4295318.296004552,"[0.0, 0.153365, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4315393.182972912,"[0.0, 0.155283, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4335469.599987846,"[0.0, 0.157194, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4355540.206015576,"[0.0, 0.159096, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4375611.28300149,"[0.0, 0.16099, 0.5, 0.0, 0.0, 0.5]"
CONTROL,4395683.13001655,"[0.0, 0.162876, 0.5, 0.0, 0.0, 0.5]"
